order_id,customer_id,order_date,total_amount,status
701,100,2020-05-05,189.94,Processed
702,350,2021-09-04,19.99,Delivered
703,663,2022-07-20,408.92,Processed
704,663,2022-01-23,259.96,Shipped
705,837,2022-07-10,31.98,Processed
706,15,2019-08-21,29.99,Delivered
707,637,2022-08-02,49.99,Shipped
708,289,2024-03-22,119.98,Shipped
709,404,2023-04-30,19.99,Confirmed
710,748,2023-08-28,49.99,Processed
711,678,2023-10-06,117.96,Processed
712,199,2022-10-31,69.98,Shipped
713,404,2023-04-21,37.98,Processed
714,276,2020-04-30,49.99,Confirmed
715,111,2024-01-30,39.98,Shipped
716,783,2020-11-01,129.98,Confirmed
717,913,2024-04-28,31.98,Processed
718,998,2023-03-16,39.98,Processed
719,42,2022-12-14,15.99,Shipped
720,582,2021-08-30,219.98,Delivered
721,6,2022-11-03,19.99,Delivered
722,923,2024-04-18,62.97,Processed
723,879,2024-04-03,18.99,Confirmed
724,744,2023-01-25,159.97,Processed
725,441,2024-03-16,281.95,Shipped
726,46,2021-06-09,119.98,Processed
727,864,2022-12-29,239.98,Processed
728,715,2024-04-24,99.99,Processed
729,608,2023-05-19,95.96,Confirmed
730,936,2023-05-23,99.98,Shipped
731,265,2024-04-26,239.94,Processed
732,911,2022-01-28,49.98,Processed
733,406,2021-03-02,49.98,Processed
734,200,2021-04-02,139.98,Confirmed
735,511,2024-01-28,114.96,Processed
736,104,2021-06-09,255.95,Confirmed
737,17,2024-03-18,39.98,Shipped
738,44,2023-03-05,299.95,Shipped
739,15,2019-03-09,119.98,Shipped
740,951,2020-03-24,29.99,Confirmed
741,666,2022-10-13,49.99,Delivered
742,372,2021-03-07,59.99,Shipped
743,916,2021-07-20,399.93,Processed
744,793,2023-02-24,311.95,Processed
745,987,2023-02-14,99.98,Shipped
746,267,2024-05-31,219.97,Shipped
747,555,2022-10-31,74.97,Delivered
748,520,2018-08-20,199.98,Shipped
749,92,2022-07-13,149.99,Delivered
750,987,2024-03-05,39.98,Delivered
751,811,2021-06-19,99.98,Confirmed
752,434,2022-12-28,12.99,Shipped
753,581,2023-03-24,190.93,Processed
754,797,2023-10-28,59.99,Confirmed
755,777,2023-06-01,89.97,Processed
756,373,2020-08-17,189.96,Processed
757,235,2024-03-05,29.99,Processed
758,449,2019-07-15,37.98,Processed
759,816,2023-05-22,79.98,Shipped
760,903,2022-02-27,129.98,Shipped
761,915,2022-01-04,139.98,Shipped
762,300,2023-12-17,39.98,Delivered
763,564,2024-03-25,49.98,Delivered
764,773,2021-08-28,37.98,Processed
765,574,2022-03-09,250.95,Shipped
766,839,2021-06-07,59.99,Delivered
767,752,2018-07-01,49.99,Shipped
768,411,2022-04-26,239.97,Shipped
769,258,2020-10-22,219.97,Shipped
770,163,2022-08-03,169.97,Confirmed
771,439,2024-03-26,199.98,Confirmed
772,443,2024-02-20,49.98,Confirmed
773,493,2019-10-18,124.97,Delivered
774,437,2019-03-31,249.98,Confirmed
775,34,2024-03-21,185.95,Delivered
776,859,2024-04-19,49.98,Confirmed
777,256,2023-12-11,49.99,Confirmed
778,465,2023-01-09,167.95,Confirmed
779,765,2022-05-13,149.98,Processed
780,908,2020-07-29,299.97,Confirmed
781,283,2024-04-14,109.97,Processed
782,908,2020-05-08,69.99,Confirmed
783,26,2023-04-28,99.97,Delivered
784,957,2023-09-04,12.99,Shipped
785,273,2023-06-24,169.97,Confirmed
786,738,2024-01-03,15.99,Confirmed
787,181,2019-07-17,29.99,Processed
788,404,2020-08-01,49.98,Confirmed
789,462,2023-03-11,109.97,Delivered
790,210,2023-09-26,139.98,Shipped
791,113,2023-06-28,29.99,Shipped
792,713,2022-09-28,19.99,Shipped
793,73,2018-09-13,29.99,Confirmed
794,386,2024-05-15,64.97,Shipped
795,848,2023-12-27,59.98,Shipped
796,62,2023-10-11,24.99,Delivered
797,35,2024-04-09,12.99,Confirmed
798,459,2021-10-14,99.98,Processed
799,233,2020-04-02,139.98,Confirmed
800,284,2023-12-04,109.96,Processed
801,260,2024-05-20,18.99,Confirmed
802,992,2023-07-05,29.99,Delivered
803,925,2023-12-20,139.98,Shipped
804,398,2021-01-11,117.96,Delivered
805,297,2024-05-25,19.99,Confirmed
806,638,2024-04-04,134.97,Delivered
807,839,2020-12-10,37.98,Confirmed
808,499,2023-10-05,119.98,Shipped
809,691,2024-05-18,59.99,Delivered
810,502,2024-02-02,64.99,Processed
811,266,2024-04-26,169.98,Shipped
812,578,2023-07-09,198.94,Confirmed
813,895,2024-04-29,112.98,Confirmed
814,246,2024-02-02,49.98,Processed
815,329,2024-01-08,49.98,Delivered
816,4,2023-07-04,99.99,Confirmed
817,490,2024-05-31,57.97,Confirmed
818,151,2019-05-26,129.99,Shipped
819,151,2022-04-06,39.98,Shipped
820,131,2024-02-17,75.96,Shipped
821,110,2023-11-11,79.98,Delivered
822,840,2023-05-14,89.98,Shipped
823,242,2019-11-02,119.99,Confirmed
824,39,2023-05-25,69.97,Processed
825,551,2024-03-05,199.96,Processed
826,244,2024-01-08,129.99,Delivered
827,573,2023-05-21,249.97,Confirmed
828,956,2020-11-29,49.98,Processed
829,816,2024-04-04,69.98,Delivered
830,185,2018-11-19,49.99,Delivered
831,76,2021-02-13,79.98,Processed
832,692,2023-05-19,199.96,Processed
833,817,2023-04-08,164.97,Confirmed
834,157,2023-06-04,49.99,Delivered
835,520,2019-06-01,19.99,Processed
836,736,2023-06-24,369.91,Shipped
837,363,2023-06-14,99.99,Shipped
838,690,2023-04-02,49.98,Confirmed
839,253,2022-10-12,49.98,Delivered
840,495,2022-02-05,59.98,Processed
841,26,2021-11-08,49.99,Confirmed
842,580,2024-03-28,132.97,Shipped
843,722,2021-05-22,219.95,Confirmed
844,844,2022-10-28,118.98,Confirmed
845,289,2024-03-15,129.99,Processed
846,19,2023-03-13,49.98,Delivered
847,110,2022-11-06,39.99,Processed
848,918,2022-12-20,109.96,Processed
849,802,2020-06-19,49.99,Confirmed
850,887,2022-02-19,31.98,Processed
851,281,2024-01-13,29.99,Delivered
852,158,2023-06-12,39.98,Delivered
853,371,2022-08-21,19.99,Confirmed
854,171,2022-07-20,79.98,Shipped
855,666,2020-03-27,29.99,Confirmed
856,895,2023-09-03,169.96,Confirmed
857,102,2024-03-31,119.98,Delivered
858,177,2024-02-24,339.97,Confirmed
859,817,2023-06-27,99.98,Delivered
860,389,2021-03-22,329.97,Shipped
861,468,2022-07-22,119.97,Confirmed
862,376,2023-11-14,49.99,Processed
863,361,2023-03-18,99.99,Shipped
864,914,2023-07-17,49.99,Confirmed
865,480,2024-05-14,95.96,Shipped
866,527,2023-07-30,109.97,Processed
867,64,2024-04-03,89.97,Processed
868,720,2022-01-11,42.98,Delivered
869,286,2023-09-21,99.99,Shipped
870,107,2023-02-23,226.95,Confirmed
871,256,2023-11-26,49.99,Delivered
872,242,2022-06-17,119.99,Processed
873,876,2022-08-12,64.99,Processed
874,710,2023-07-26,161.93,Shipped
875,772,2021-09-18,49.98,Processed
876,284,2024-03-21,139.98,Delivered
877,53,2021-01-05,145.96,Confirmed
878,1,2023-09-18,25.98,Processed
879,680,2022-10-14,49.99,Delivered
880,969,2021-06-22,24.99,Shipped
881,3,2023-03-13,37.98,Shipped
882,35,2022-08-03,24.99,Delivered
883,540,2021-11-09,119.98,Processed
884,959,2022-04-29,239.98,Delivered
885,839,2022-01-29,89.97,Shipped
886,905,2023-08-27,24.99,Processed
887,925,2019-07-17,49.98,Delivered
888,151,2021-08-21,37.98,Confirmed
889,152,2021-05-14,129.99,Delivered
890,883,2023-04-17,131.94,Shipped
891,750,2023-10-13,49.99,Shipped
892,127,2023-02-27,149.96,Confirmed
893,722,2021-12-10,113.97,Delivered
894,574,2023-05-17,129.99,Shipped
895,818,2023-10-24,39.98,Confirmed
896,767,2023-07-23,49.99,Shipped
897,982,2023-03-10,224.95,Shipped
898,785,2024-05-21,54.98,Processed
899,723,2023-05-03,69.99,Processed
900,359,2020-01-17,37.98,Processed
901,476,2023-09-18,69.98,Processed
902,159,2023-09-30,129.98,Shipped
903,504,2021-06-28,119.98,Delivered
904,191,2022-12-27,29.99,Processed
905,900,2019-07-28,179.95,Delivered
906,681,2022-07-25,49.99,Delivered
907,415,2024-01-17,37.98,Confirmed
908,290,2024-03-20,129.98,Processed
909,308,2024-04-04,49.98,Confirmed
910,697,2020-08-07,149.97,Shipped
911,578,2024-04-28,99.99,Shipped
912,854,2024-04-20,89.97,Delivered
913,574,2022-07-12,29.99,Shipped
914,752,2020-06-10,24.99,Shipped
915,113,2022-07-06,18.99,Delivered
916,471,2023-10-26,299.97,Shipped
917,43,2023-10-05,207.93,Shipped
918,900,2019-07-15,24.99,Processed
919,722,2020-11-12,39.98,Shipped
920,513,2021-12-02,99.99,Processed
921,431,2022-06-10,39.98,Delivered
922,795,2024-04-15,169.98,Processed
923,725,2023-02-21,139.97,Processed
924,14,2022-08-11,94.98,Confirmed
925,603,2024-04-04,129.99,Confirmed
926,996,2023-02-22,539.91,Confirmed
927,979,2023-06-16,29.99,Shipped
928,434,2022-11-07,207.94,Delivered
929,453,2021-11-18,109.98,Processed
930,434,2023-12-18,99.98,Delivered
931,771,2021-01-25,259.96,Delivered
932,728,2020-09-01,139.98,Delivered
933,187,2023-07-12,75.97,Processed
934,449,2020-09-10,59.99,Delivered
935,432,2022-04-11,99.99,Shipped
936,209,2024-04-16,15.99,Delivered
937,64,2024-05-22,99.99,Shipped
938,301,2023-10-20,119.97,Processed
939,799,2021-11-10,74.97,Confirmed
940,182,2021-04-10,99.97,Processed
941,267,2024-05-30,134.98,Processed
942,757,2024-05-09,129.99,Processed
943,485,2023-08-29,159.97,Confirmed
944,494,2023-06-09,89.96,Delivered
945,503,2023-11-24,49.98,Confirmed
946,159,2024-01-19,359.97,Shipped
947,156,2022-12-21,279.94,Delivered
948,368,2020-09-08,59.99,Confirmed
949,689,2023-11-08,15.99,Processed
950,865,2021-07-29,79.98,Confirmed
951,415,2023-01-08,280.95,Processed
952,615,2024-03-06,99.99,Processed
953,661,2024-02-12,69.98,Delivered
954,498,2022-04-27,69.98,Confirmed
955,985,2022-04-14,39.99,Delivered
956,64,2024-05-16,289.97,Processed
957,755,2024-02-27,189.95,Processed
958,24,2020-02-06,82.96,Delivered
959,857,2020-01-08,49.99,Shipped
960,242,2020-03-16,289.92,Confirmed
961,176,2023-06-03,119.99,Delivered
962,151,2020-08-17,69.99,Processed
963,572,2023-05-25,119.95,Delivered
964,259,2024-04-16,99.97,Confirmed
965,913,2024-05-31,209.95,Delivered
966,261,2023-11-03,239.98,Confirmed
967,236,2024-03-16,54.98,Confirmed
968,906,2022-09-20,49.98,Confirmed
969,452,2021-10-22,52.98,Shipped
970,646,2021-07-24,219.96,Confirmed
971,186,2024-03-04,139.98,Shipped
972,728,2019-08-29,245.94,Delivered
973,319,2022-07-08,25.98,Delivered
974,668,2023-09-02,129.99,Confirmed
975,503,2023-09-12,79.97,Confirmed
976,8,2020-01-23,329.97,Shipped
977,528,2020-08-17,99.99,Delivered
978,834,2023-10-27,19.99,Delivered
979,738,2024-01-21,49.99,Processed
980,259,2024-05-03,39.98,Delivered
981,705,2018-07-02,229.97,Delivered
982,238,2024-02-02,49.99,Shipped
983,463,2023-04-22,329.91,Confirmed
984,543,2023-12-11,69.99,Processed
985,536,2024-04-12,199.98,Delivered
986,614,2023-05-02,49.99,Confirmed
987,61,2022-02-10,274.96,Delivered
988,469,2021-01-12,79.98,Processed
989,725,2022-02-11,119.97,Shipped
990,89,2024-02-05,49.98,Shipped
991,758,2023-12-09,124.98,Processed
992,704,2022-08-22,69.97,Confirmed
993,851,2021-04-13,219.97,Delivered
994,167,2021-07-23,37.98,Processed
995,959,2019-11-11,59.99,Processed
996,837,2020-08-28,49.98,Shipped
997,201,2022-09-10,124.98,Confirmed
998,225,2020-12-15,345.93,Delivered
999,157,2021-06-09,79.98,Processed
1000,396,2021-04-15,119.99,Confirmed
1001,184,2024-01-22,241.95,Shipped
1002,443,2024-05-27,79.97,Confirmed
1003,68,2022-10-14,79.98,Delivered
1004,870,2024-05-08,124.96,Confirmed
1005,246,2022-05-10,49.98,Shipped
1006,675,2022-01-24,259.98,Shipped
1007,287,2023-12-29,19.99,Delivered
1008,51,2023-07-24,49.99,Shipped
1009,662,2019-11-11,69.99,Shipped
1010,534,2023-11-16,81.97,Confirmed
1011,686,2023-04-23,31.98,Delivered
1012,416,2022-12-19,59.99,Confirmed
1013,505,2023-05-03,202.96,Confirmed
1014,120,2019-07-15,29.99,Delivered
1015,310,2023-10-22,49.99,Confirmed
1016,97,2023-08-09,29.99,Delivered
1017,289,2024-04-25,39.98,Delivered
1018,224,2019-03-22,59.99,Delivered
1019,820,2024-02-18,99.99,Delivered
1020,799,2022-10-08,149.97,Confirmed
1021,793,2018-12-19,152.96,Confirmed
1022,364,2021-02-02,74.98,Processed
1023,425,2024-04-18,99.99,Processed
1024,30,2023-07-10,59.98,Confirmed
1025,185,2018-05-15,39.98,Shipped
1026,710,2019-04-29,249.94,Confirmed
1027,383,2023-12-07,124.97,Shipped
1028,555,2021-08-12,99.99,Shipped
1029,63,2022-08-31,64.99,Delivered
1030,340,2022-01-21,25.98,Delivered
1031,410,2023-09-24,42.98,Shipped
1032,638,2024-03-25,24.99,Delivered
1033,201,2022-10-19,119.97,Confirmed
1034,973,2022-05-19,49.99,Delivered
1035,863,2023-07-05,89.97,Delivered
1036,76,2018-10-12,212.97,Delivered
1037,209,2024-02-22,19.99,Shipped
1038,674,2024-03-16,99.99,Processed
1039,131,2024-05-16,99.99,Delivered
1040,453,2018-10-20,49.99,Confirmed
1041,92,2023-02-08,49.99,Processed
1042,337,2024-05-03,39.98,Confirmed
1043,978,2023-10-07,119.98,Delivered
1044,843,2024-05-06,39.98,Processed
1045,339,2021-08-17,25.98,Delivered
1046,812,2021-11-09,259.95,Delivered
1047,455,2024-04-04,47.97,Processed
1048,391,2023-09-03,79.98,Confirmed
1049,158,2024-05-11,39.99,Shipped
1050,307,2022-10-12,99.98,Shipped
1051,715,2024-05-17,19.99,Delivered
1052,430,2024-04-23,115.96,Delivered
1053,754,2024-03-12,395.93,Shipped
1054,195,2018-09-19,29.99,Delivered
1055,656,2019-05-26,19.99,Delivered
1056,710,2023-06-13,199.96,Shipped
1057,857,2023-07-09,19.99,Confirmed
1058,697,2019-02-06,107.95,Delivered
1059,192,2022-01-29,89.96,Confirmed
1060,380,2024-05-08,334.96,Shipped
1061,224,2024-01-10,39.98,Confirmed
1062,787,2022-04-09,49.99,Confirmed
1063,75,2023-07-18,49.99,Confirmed
1064,821,2022-08-22,99.98,Shipped
1065,830,2023-05-09,29.99,Confirmed
1066,474,2023-11-07,244.97,Delivered
1067,103,2023-08-07,179.98,Confirmed
1068,625,2023-09-19,25.98,Shipped
1069,610,2024-02-27,259.98,Confirmed
1070,122,2023-11-09,229.94,Shipped
1071,768,2021-07-12,594.9,Confirmed
1072,98,2024-04-23,19.99,Delivered
1073,393,2024-05-25,149.98,Confirmed
1074,932,2024-04-17,79.98,Processed
1075,553,2023-04-09,37.98,Delivered
1076,534,2023-04-04,109.97,Delivered
1077,684,2023-03-03,99.96,Shipped
1078,669,2023-11-21,49.99,Delivered
1079,855,2020-02-27,59.99,Delivered
1080,707,2023-05-13,299.94,Processed
1081,826,2024-04-03,96.97,Delivered
1082,419,2023-12-20,19.99,Shipped
1083,210,2023-06-08,229.94,Delivered
1084,246,2021-01-05,174.96,Processed
1085,624,2024-05-03,18.99,Shipped
1086,850,2021-09-03,29.99,Processed
1087,140,2019-08-28,59.98,Delivered
1088,124,2024-01-19,49.99,Shipped
1089,905,2023-06-19,39.99,Confirmed
1090,521,2019-10-02,143.95,Processed
1091,711,2022-12-07,19.99,Processed
1092,260,2023-12-23,99.97,Shipped
1093,936,2024-02-26,19.99,Delivered
1094,527,2023-05-17,139.98,Delivered
1095,52,2022-12-13,39.99,Shipped
1096,916,2023-01-10,62.97,Delivered
1097,261,2023-10-01,49.98,Confirmed
1098,526,2022-08-11,49.99,Shipped
1099,425,2024-03-05,99.95,Delivered
1100,156,2019-01-22,79.98,Processed
1101,926,2023-09-07,69.99,Processed
1102,769,2023-01-02,59.98,Shipped
1103,634,2024-01-15,78.97,Shipped
1104,401,2023-09-17,169.97,Confirmed
1105,535,2021-06-13,139.98,Processed
1106,553,2021-01-23,109.96,Delivered
1107,302,2023-10-28,269.95,Shipped
1108,653,2023-04-03,37.98,Shipped
1109,857,2019-02-14,89.97,Confirmed
1110,120,2021-10-12,29.99,Shipped
1111,720,2022-05-20,79.98,Delivered
1112,467,2019-03-02,92.96,Confirmed
1113,47,2022-07-30,24.99,Processed
1114,177,2023-06-04,189.95,Delivered
1115,10,2023-11-24,119.97,Confirmed
1116,120,2020-03-09,312.95,Confirmed
1117,225,2022-09-18,49.99,Confirmed
1118,104,2019-07-26,259.93,Processed
1119,76,2019-10-07,19.99,Processed
1120,992,2023-08-17,209.94,Shipped
1121,628,2022-03-17,246.93,Processed
1122,702,2023-11-16,12.99,Delivered
1123,28,2020-01-24,59.98,Confirmed
1124,473,2023-09-05,149.99,Confirmed
1125,539,2023-08-25,99.98,Shipped
1126,968,2024-04-26,156.96,Confirmed
1127,620,2023-10-02,259.96,Processed
1128,710,2022-01-17,153.95,Delivered
1129,497,2024-04-18,49.99,Processed
1130,346,2024-04-08,124.95,Shipped
1131,266,2024-05-09,19.99,Delivered
1132,664,2021-03-17,207.96,Processed
1133,271,2023-12-03,194.97,Confirmed
1134,50,2022-07-07,149.99,Shipped
1135,323,2022-06-17,161.95,Shipped
1136,863,2023-04-21,15.99,Delivered
1137,872,2023-11-17,119.99,Processed
1138,332,2024-05-31,79.97,Shipped
1139,878,2023-09-11,249.97,Processed
1140,677,2024-04-28,144.97,Delivered
1141,310,2024-04-26,59.99,Confirmed
1142,955,2023-08-01,15.99,Confirmed
1143,747,2023-09-10,64.99,Delivered
1144,947,2024-02-03,199.96,Delivered
1145,494,2023-04-29,99.99,Shipped
1146,254,2020-10-13,99.99,Delivered
1147,207,2024-05-09,164.98,Processed
1148,92,2023-03-05,37.98,Processed
1149,64,2024-05-31,224.95,Delivered
1150,417,2022-12-10,126.96,Delivered
1151,474,2023-10-30,149.98,Confirmed
1152,315,2023-09-05,459.96,Processed
1153,684,2022-08-15,179.96,Processed
1154,803,2021-06-20,19.99,Shipped
1155,20,2023-10-10,339.94,Processed
1156,375,2023-04-18,99.98,Shipped
1157,435,2023-11-13,199.95,Confirmed
1158,975,2021-04-22,99.99,Confirmed
1159,854,2024-03-28,149.94,Shipped
1160,925,2019-11-20,99.99,Processed
1161,162,2020-03-17,59.99,Processed
1162,752,2018-05-16,19.99,Shipped
1163,331,2023-09-03,49.99,Shipped
1164,765,2022-06-02,142.96,Delivered
1165,408,2024-03-20,29.99,Delivered
1166,285,2024-01-12,54.98,Confirmed
1167,614,2023-12-01,29.99,Processed
1168,426,2023-12-20,99.99,Processed
1169,606,2024-03-02,79.97,Processed
1170,644,2023-10-25,39.98,Shipped
1171,409,2024-03-09,49.99,Delivered
1172,598,2022-11-23,49.98,Confirmed
1173,404,2024-02-01,49.99,Processed
1174,335,2021-07-12,129.98,Confirmed
1175,789,2022-07-05,119.98,Shipped
1176,5,2022-02-15,49.99,Confirmed
1177,584,2024-04-08,49.98,Delivered
1178,287,2023-10-22,285.96,Confirmed
1179,472,2022-04-09,69.97,Processed
1180,602,2021-08-26,99.99,Delivered
1181,646,2021-12-26,29.99,Processed
1182,924,2021-11-23,29.99,Shipped
1183,82,2022-05-17,219.97,Delivered
1184,201,2020-02-02,19.99,Delivered
1185,956,2024-05-26,269.95,Confirmed
1186,359,2022-09-26,102.97,Shipped
1187,19,2023-12-27,59.99,Shipped
1188,961,2023-04-22,99.99,Processed
1189,138,2024-01-06,19.99,Confirmed
1190,401,2022-12-31,129.97,Delivered
1191,547,2021-12-17,19.99,Confirmed
1192,621,2019-09-03,399.93,Processed
1193,22,2024-04-01,99.99,Delivered
1194,175,2024-05-13,80.96,Confirmed
1195,932,2024-01-26,87.96,Shipped
1196,480,2024-05-31,189.98,Processed
1197,975,2022-04-19,84.97,Delivered
1198,106,2024-03-18,457.94,Processed
1199,294,2024-02-14,19.99,Confirmed
1200,725,2023-05-15,24.99,Delivered
1201,617,2023-12-17,97.96,Confirmed
1202,557,2022-02-06,59.99,Delivered
1203,704,2023-08-19,85.95,Delivered
1204,765,2022-10-06,24.99,Shipped
1205,829,2023-01-04,79.98,Shipped
1206,857,2020-07-03,59.98,Confirmed
1207,810,2021-03-30,99.98,Delivered
1208,402,2021-10-11,469.95,Processed
1209,331,2023-12-12,164.95,Processed
1210,514,2018-11-03,119.96,Confirmed
1211,438,2020-02-17,169.98,Processed
1212,315,2022-12-12,159.98,Delivered
1213,330,2022-01-26,229.98,Delivered
1214,427,2023-01-03,249.94,Delivered
1215,722,2022-09-27,129.99,Processed
1216,2,2022-02-04,179.97,Delivered
1217,422,2022-12-22,29.99,Processed
1218,624,2024-05-31,49.98,Processed
1219,1000,2021-09-25,129.99,Shipped
1220,969,2023-09-26,89.98,Processed
1221,248,2020-08-10,119.98,Processed
1222,23,2023-05-11,19.99,Processed
1223,40,2019-07-07,87.96,Processed
1224,254,2019-12-11,59.98,Shipped
1225,90,2022-02-12,99.99,Delivered
1226,869,2023-06-09,19.99,Shipped
1227,775,2021-08-27,139.98,Shipped
1228,466,2023-08-20,319.96,Confirmed
1229,438,2021-09-13,114.98,Processed
1230,379,2024-05-31,37.98,Delivered
1231,334,2020-08-23,189.97,Confirmed
1232,627,2023-09-23,25.98,Confirmed
1233,834,2024-01-28,18.99,Confirmed
1234,9,2023-08-02,295.91,Processed
1235,433,2020-03-05,159.95,Confirmed
1236,981,2019-06-03,12.99,Delivered
1237,269,2022-05-22,59.98,Shipped
1238,373,2020-03-02,99.98,Shipped
1239,890,2024-02-21,129.99,Delivered
1240,857,2023-03-05,339.95,Shipped
1241,283,2022-09-08,69.99,Processed
1242,22,2024-05-19,84.97,Delivered
1243,23,2022-10-13,31.98,Delivered
1244,563,2021-12-05,37.98,Confirmed
1245,479,2023-12-16,115.94,Shipped
1246,176,2021-11-02,454.93,Shipped
1247,56,2023-09-18,49.99,Confirmed
1248,52,2023-08-29,189.96,Delivered
1249,488,2021-04-16,199.98,Confirmed
1250,389,2020-03-22,114.97,Delivered
1251,548,2022-09-17,129.98,Delivered
1252,291,2024-02-11,89.97,Processed
1253,42,2022-05-07,109.97,Confirmed
