order_line_id,order_id,product_id,clothing_size,shoe_size,quantity,unit_price,line_total
743,409,26,,,2,15.99,31.98
744,410,2,XS,,2,99.99,199.98
745,410,2,S,,1,99.99,99.99
746,410,31,,,2,69.99,139.98
747,411,17,,11,1,99.99,99.99
748,412,29,,,2,24.99,49.98
749,412,31,,,1,69.99,69.99
750,412,5,XS,,1,99.99,99.99
751,413,34,,,1,19.99,19.99
752,413,13,,6,1,69.99,69.99
753,413,21,,6,1,29.99,29.99
754,414,3,S,,1,129.99,129.99
755,415,10,XS,,2,29.99,59.98
756,415,15,,9,1,69.99,69.99
757,416,17,,9,1,99.99,99.99
758,417,25,,,2,19.99,39.98
759,417,13,,6,1,69.99,69.99
760,418,8,M,,2,39.99,79.98
761,418,9,S,,1,59.99,59.99
762,418,14,,7,1,49.99,49.99
763,418,30,,,1,24.99,24.99
764,418,28,,,2,18.99,37.98
765,419,26,,,1,15.99,15.99
766,419,20,,11,1,19.99,19.99
767,420,30,,,2,24.99,49.98
768,421,25,,,1,19.99,19.99
769,422,22,,9,1,49.99,49.99
770,422,16,,10,1,99.99,99.99
771,422,12,XS,,1,149.99,149.99
772,423,23,,6,1,64.99,64.99
773,423,19,,9,1,49.99,49.99
774,423,21,,11,1,29.99,29.99
775,423,21,,10,1,29.99,29.99
776,423,5,M,,1,99.99,99.99
777,423,5,M,,1,99.99,99.99
778,424,15,,7,1,69.99,69.99
779,425,13,,10,1,69.99,69.99
780,425,14,,5,1,49.99,49.99
781,426,22,,10,1,49.99,49.99
782,426,35,,,2,29.99,59.98
783,427,35,,,2,29.99,59.98
784,427,24,,,2,12.99,25.98
785,427,4,S,,2,49.99,99.98
786,427,16,,6,1,99.99,99.99
787,427,21,,11,1,29.99,29.99
788,427,32,,,1,49.99,49.99
789,428,23,,10,1,64.99,64.99
790,429,30,,,2,24.99,49.98
791,429,10,L,,1,29.99,29.99
792,430,14,,7,1,49.99,49.99
793,431,33,,,2,24.99,49.98
794,432,1,XS,,1,59.99,59.99
795,433,17,,9,1,99.99,99.99
796,434,19,,8,1,49.99,49.99
797,434,24,,,1,12.99,12.99
798,435,29,,,1,24.99,24.99
799,435,25,,,2,19.99,39.98
800,435,33,,,1,24.99,24.99
801,436,20,,11,1,19.99,19.99
802,436,28,,,2,18.99,37.98
803,437,17,,9,1,99.99,99.99
804,437,16,,8,1,99.99,99.99
805,437,6,XS,,2,119.99,239.98
806,437,30,,,2,24.99,49.98
807,438,26,,,2,15.99,31.98
808,438,35,,,2,29.99,59.98
809,439,23,,11,1,64.99,64.99
810,439,32,,,1,49.99,49.99
811,440,33,,,2,24.99,49.98
812,441,10,S,,1,29.99,29.99
813,442,16,,9,1,99.99,99.99
814,442,5,L,,2,99.99,199.98
815,442,7,XL,,1,29.99,29.99
816,443,22,,11,1,49.99,49.99
817,443,8,XS,,1,39.99,39.99
818,444,2,L,,1,99.99,99.99
819,444,24,,,1,12.99,12.99
820,444,17,,6,1,99.99,99.99
821,444,21,,7,1,29.99,29.99
822,445,24,,,1,12.99,12.99
823,445,21,,6,1,29.99,29.99
824,445,10,M,,2,29.99,59.98
825,446,8,S,,1,39.99,39.99
826,447,25,,,1,19.99,19.99
827,448,10,S,,1,29.99,29.99
828,448,8,L,,1,39.99,39.99
829,449,23,,6,1,64.99,64.99
830,450,10,M,,2,29.99,59.98
831,451,33,,,2,24.99,49.98
832,452,9,S,,2,59.99,119.98
833,453,27,,,1,19.99,19.99
834,454,35,,,1,29.99,29.99
835,454,7,XL,,1,29.99,29.99
836,455,19,,11,1,49.99,49.99
837,456,8,M,,2,39.99,79.98
838,456,19,,6,1,49.99,49.99
839,456,21,,11,1,29.99,29.99
840,457,28,,,2,18.99,37.98
841,457,23,,10,1,64.99,64.99
842,457,20,,7,1,19.99,19.99
843,458,20,,8,1,19.99,19.99
844,459,9,S,,2,59.99,119.98
845,459,19,,11,1,49.99,49.99
846,460,34,,,2,19.99,39.98
847,460,1,XL,,2,59.99,119.98
848,461,21,,8,1,29.99,29.99
849,462,5,XL,,2,99.99,199.98
850,463,4,L,,2,49.99,99.98
851,463,33,,,2,24.99,49.98
852,464,33,,,2,24.99,49.98
853,465,18,,6,1,129.99,129.99
854,466,26,,,2,15.99,31.98
855,467,19,,8,1,49.99,49.99
856,467,3,M,,1,129.99,129.99
857,468,23,,5,1,64.99,64.99
858,468,30,,,2,24.99,49.98
859,469,33,,,1,24.99,24.99
860,469,31,,,2,69.99,139.98
861,469,22,,8,1,49.99,49.99
862,470,32,,,1,49.99,49.99
863,471,2,M,,1,99.99,99.99
864,471,34,,,2,19.99,39.98
865,472,1,M,,2,59.99,119.98
866,473,4,XS,,1,49.99,49.99
867,474,34,,,2,19.99,39.98
868,474,15,,11,1,69.99,69.99
869,474,31,,,1,69.99,69.99
870,475,32,,,1,49.99,49.99
871,476,19,,11,1,49.99,49.99
872,476,19,,9,1,49.99,49.99
873,476,11,XL,,1,49.99,49.99
874,477,10,S,,2,29.99,59.98
875,478,34,,,2,19.99,39.98
876,478,27,,,1,19.99,19.99
877,478,7,M,,2,29.99,59.98
878,479,25,,,2,19.99,39.98
879,480,22,,7,1,49.99,49.99
880,480,16,,7,1,99.99,99.99
881,481,21,,5,1,29.99,29.99
882,482,21,,7,1,29.99,29.99
883,482,18,,6,1,129.99,129.99
884,483,21,,5,1,29.99,29.99
885,484,25,,,2,19.99,39.98
886,484,21,,10,1,29.99,29.99
887,484,32,,,2,49.99,99.98
888,485,27,,,2,19.99,39.98
889,485,17,,11,1,99.99,99.99
890,485,33,,,1,24.99,24.99
891,485,19,,10,1,49.99,49.99
892,485,30,,,2,24.99,49.98
893,485,14,,9,1,49.99,49.99
894,485,33,,,2,24.99,49.98
895,486,27,,,2,19.99,39.98
896,486,16,,6,1,99.99,99.99
897,487,35,,,2,29.99,59.98
898,487,18,,8,1,129.99,129.99
899,488,22,,5,1,49.99,49.99
900,488,6,L,,1,119.99,119.99
901,488,4,XL,,1,49.99,49.99
902,489,13,,11,1,69.99,69.99
903,490,15,,9,1,69.99,69.99
904,490,10,S,,2,29.99,59.98
905,490,20,,8,1,19.99,19.99
906,490,35,,,2,29.99,59.98
907,491,19,,7,1,49.99,49.99
908,491,8,L,,1,39.99,39.99
909,492,34,,,2,19.99,39.98
910,493,20,,7,1,19.99,19.99
911,494,20,,11,1,19.99,19.99
912,494,29,,,1,24.99,24.99
913,494,20,,10,1,19.99,19.99
914,495,22,,10,1,49.99,49.99
915,495,27,,,2,19.99,39.98
916,495,34,,,1,19.99,19.99
917,496,14,,8,1,49.99,49.99
918,497,2,L,,1,99.99,99.99
919,497,9,XL,,1,59.99,59.99
920,497,13,,11,1,69.99,69.99
921,498,26,,,2,15.99,31.98
922,499,11,M,,2,49.99,99.98
923,500,20,,10,1,19.99,19.99
924,501,21,,5,1,29.99,29.99
925,502,2,XL,,1,99.99,99.99
926,503,35,,,2,29.99,59.98
927,504,21,,10,1,29.99,29.99
928,505,7,XL,,2,29.99,59.98
929,506,29,,,2,24.99,49.98
930,506,34,,,2,19.99,39.98
931,507,28,,,1,18.99,18.99
932,507,24,,,2,12.99,25.98
933,507,35,,,1,29.99,29.99
934,508,21,,10,1,29.99,29.99
935,509,30,,,2,24.99,49.98
936,510,18,,6,1,129.99,129.99
937,510,20,,11,1,19.99,19.99
938,510,21,,8,1,29.99,29.99
939,511,16,,10,1,99.99,99.99
940,512,34,,,1,19.99,19.99
941,513,26,,,1,15.99,15.99
942,514,4,XL,,1,49.99,49.99
943,515,25,,,1,19.99,19.99
944,515,26,,,1,15.99,15.99
945,516,30,,,1,24.99,24.99
946,516,9,XL,,1,59.99,59.99
947,516,14,,11,1,49.99,49.99
948,516,6,XL,,2,119.99,239.98
949,517,28,,,2,18.99,37.98
950,517,26,,,2,15.99,31.98
951,517,13,,8,1,69.99,69.99
952,517,11,L,,2,49.99,99.98
953,518,35,,,1,29.99,29.99
954,519,13,,10,1,69.99,69.99
955,519,24,,,2,12.99,25.98
956,519,10,XS,,2,29.99,59.98
957,520,11,M,,1,49.99,49.99
958,521,27,,,2,19.99,39.98
959,522,18,,10,1,129.99,129.99
960,523,20,,8,1,19.99,19.99
961,523,9,L,,1,59.99,59.99
962,523,30,,,1,24.99,24.99
963,524,24,,,1,12.99,12.99
964,524,12,XS,,1,149.99,149.99
965,525,1,S,,2,59.99,119.98
966,526,18,,7,1,129.99,129.99
967,527,30,,,1,24.99,24.99
968,527,4,L,,1,49.99,49.99
969,527,24,,,1,12.99,12.99
970,527,35,,,1,29.99,29.99
971,527,33,,,2,24.99,49.98
972,528,22,,10,1,49.99,49.99
973,529,8,L,,2,39.99,79.98
974,530,35,,,2,29.99,59.98
975,530,29,,,2,24.99,49.98
976,530,29,,,1,24.99,24.99
977,530,17,,10,1,99.99,99.99
978,531,28,,,2,18.99,37.98
979,532,2,XS,,2,99.99,199.98
980,532,27,,,1,19.99,19.99
981,533,34,,,2,19.99,39.98
982,533,19,,6,1,49.99,49.99
983,533,32,,,2,49.99,99.98
984,533,21,,11,1,29.99,29.99
985,534,1,L,,2,59.99,119.98
986,534,24,,,2,12.99,25.98
987,535,14,,7,1,49.99,49.99
988,535,26,,,1,15.99,15.99
989,535,25,,,2,19.99,39.98
990,535,12,S,,2,149.99,299.98
991,536,3,XL,,1,129.99,129.99
992,537,27,,,1,19.99,19.99
993,537,9,L,,1,59.99,59.99
994,537,28,,,1,18.99,18.99
995,537,2,L,,1,99.99,99.99
996,537,24,,,1,12.99,12.99
997,538,14,,7,1,49.99,49.99
998,538,9,M,,1,59.99,59.99
999,539,7,XL,,1,29.99,29.99
1000,540,10,XS,,1,29.99,29.99
1001,541,26,,,1,15.99,15.99
1002,541,23,,5,1,64.99,64.99
1003,541,21,,5,1,29.99,29.99
1004,541,35,,,1,29.99,29.99
1005,542,17,,6,1,99.99,99.99
1006,543,21,,10,1,29.99,29.99
1007,543,21,,6,1,29.99,29.99
1008,544,26,,,2,15.99,31.98
1009,544,13,,8,1,69.99,69.99
1010,545,15,,10,1,69.99,69.99
1011,545,27,,,1,19.99,19.99
1012,546,20,,10,1,19.99,19.99
1013,547,17,,6,1,99.99,99.99
1014,548,2,S,,2,99.99,199.98
1015,548,8,XL,,1,39.99,39.99
1016,548,8,XL,,1,39.99,39.99
1017,549,1,XS,,2,59.99,119.98
1018,550,5,L,,1,99.99,99.99
1019,550,33,,,1,24.99,24.99
1020,550,16,,5,1,99.99,99.99
1021,551,17,,6,1,99.99,99.99
1022,552,22,,7,1,49.99,49.99
1023,553,10,M,,1,29.99,29.99
1024,553,13,,8,1,69.99,69.99
1025,553,30,,,2,24.99,49.98
1026,553,33,,,2,24.99,49.98
1027,554,26,,,1,15.99,15.99
1028,554,8,S,,1,39.99,39.99
1029,555,13,,6,1,69.99,69.99
1030,556,29,,,2,24.99,49.98
1031,557,19,,11,1,49.99,49.99
1032,558,7,S,,2,29.99,59.98
1033,559,10,XL,,2,29.99,59.98
1034,560,21,,10,1,29.99,29.99
1035,561,14,,6,1,49.99,49.99
1036,562,27,,,2,19.99,39.98
1037,563,5,XL,,1,99.99,99.99
1038,563,34,,,1,19.99,19.99
1039,563,27,,,2,19.99,39.98
1040,564,14,,10,1,49.99,49.99
1041,565,21,,6,1,29.99,29.99
1042,566,1,L,,2,59.99,119.98
1043,566,18,,5,1,129.99,129.99
1044,566,16,,8,1,99.99,99.99
1045,567,30,,,1,24.99,24.99
1046,568,7,XL,,1,29.99,29.99
1047,568,8,M,,2,39.99,79.98
1048,569,11,XS,,1,49.99,49.99
1049,570,15,,10,1,69.99,69.99
1050,571,10,M,,1,29.99,29.99
1051,571,21,,11,1,29.99,29.99
1052,571,19,,9,1,49.99,49.99
1053,572,32,,,2,49.99,99.98
1054,572,33,,,2,24.99,49.98
1055,573,32,,,2,49.99,99.98
1056,573,19,,9,1,49.99,49.99
1057,574,17,,6,1,99.99,99.99
1058,575,10,S,,1,29.99,29.99
1059,576,27,,,2,19.99,39.98
1060,576,10,L,,1,29.99,29.99
1061,577,33,,,1,24.99,24.99
1062,577,11,L,,1,49.99,49.99
1063,578,5,XL,,2,99.99,199.98
1064,579,5,M,,1,99.99,99.99
1065,579,30,,,1,24.99,24.99
1066,579,34,,,1,19.99,19.99
1067,580,35,,,1,29.99,29.99
1068,580,20,,9,1,19.99,19.99
1069,580,27,,,2,19.99,39.98
1070,581,34,,,2,19.99,39.98
1071,581,15,,7,1,69.99,69.99
1072,582,17,,6,1,99.99,99.99
1073,582,24,,,1,12.99,12.99
1074,583,24,,,1,12.99,12.99
1075,583,20,,7,1,19.99,19.99
1076,583,32,,,1,49.99,49.99
1077,583,24,,,1,12.99,12.99
1078,583,23,,11,1,64.99,64.99
1079,584,33,,,1,24.99,24.99
1080,585,13,,11,1,69.99,69.99
1081,585,33,,,1,24.99,24.99
1082,585,23,,11,1,64.99,64.99
1083,586,1,L,,2,59.99,119.98
1084,587,29,,,2,24.99,49.98
1085,587,20,,10,1,19.99,19.99
1086,587,13,,6,1,69.99,69.99
1087,588,6,M,,1,119.99,119.99
1088,589,23,,10,1,64.99,64.99
1089,589,9,XL,,1,59.99,59.99
1090,589,7,XL,,1,29.99,29.99
1091,590,29,,,2,24.99,49.98
1092,590,26,,,2,15.99,31.98
1093,590,24,,,1,12.99,12.99
1094,591,11,XL,,2,49.99,99.98
1095,591,12,M,,2,149.99,299.98
1096,592,20,,8,1,19.99,19.99
1097,592,28,,,2,18.99,37.98
1098,593,23,,6,1,64.99,64.99
1099,593,25,,,2,19.99,39.98
1100,594,11,XL,,1,49.99,49.99
1101,594,12,XL,,1,149.99,149.99
1102,594,15,,8,1,69.99,69.99
1103,595,19,,6,1,49.99,49.99
1104,595,27,,,2,19.99,39.98
1105,595,24,,,2,12.99,25.98
1106,595,14,,7,1,49.99,49.99
1107,595,35,,,1,29.99,29.99
1108,595,21,,9,1,29.99,29.99
1109,596,32,,,2,49.99,99.98
1110,596,2,L,,2,99.99,199.98
1111,597,21,,8,1,29.99,29.99
1112,597,33,,,2,24.99,49.98
1113,598,10,L,,2,29.99,59.98
1114,598,29,,,1,24.99,24.99
1115,599,18,,11,1,129.99,129.99
1116,599,25,,,1,19.99,19.99
1117,600,11,L,,1,49.99,49.99
1118,601,28,,,2,18.99,37.98
1119,602,13,,11,1,69.99,69.99
1120,602,35,,,2,29.99,59.98
1121,603,34,,,2,19.99,39.98
1122,604,32,,,2,49.99,99.98
1123,604,19,,5,1,49.99,49.99
1124,605,13,,8,1,69.99,69.99
1125,606,8,M,,2,39.99,79.98
1126,607,7,M,,1,29.99,29.99
1127,608,9,XS,,1,59.99,59.99
1128,609,14,,11,1,49.99,49.99
1129,609,27,,,2,19.99,39.98
1130,609,18,,7,1,129.99,129.99
1131,609,28,,,2,18.99,37.98
1132,610,1,XS,,1,59.99,59.99
1133,610,35,,,2,29.99,59.98
1134,610,26,,,2,15.99,31.98
1135,610,5,L,,1,99.99,99.99
1136,610,1,S,,1,59.99,59.99
1137,611,31,,,2,69.99,139.98
1138,612,7,M,,1,29.99,29.99
1139,613,24,,,2,12.99,25.98
1140,613,25,,,1,19.99,19.99
1141,614,2,M,,1,99.99,99.99
1142,615,8,S,,2,39.99,79.98
1143,616,20,,6,1,19.99,19.99
1144,616,3,S,,1,129.99,129.99
1145,617,26,,,1,15.99,15.99
1146,618,20,,6,1,19.99,19.99
1147,619,26,,,1,15.99,15.99
1148,619,2,XL,,1,99.99,99.99
1149,620,28,,,1,18.99,18.99
1150,620,2,L,,1,99.99,99.99
1151,620,22,,5,1,49.99,49.99
1152,620,9,L,,2,59.99,119.98
1153,621,35,,,2,29.99,59.98
1154,622,31,,,2,69.99,139.98
1155,623,32,,,1,49.99,49.99
1156,624,29,,,2,24.99,49.98
1157,625,29,,,1,24.99,24.99
1158,626,10,XL,,2,29.99,59.98
1159,627,11,S,,1,49.99,49.99
1160,627,20,,7,1,19.99,19.99
1161,628,26,,,1,15.99,15.99
1162,628,3,M,,1,129.99,129.99
1163,629,25,,,1,19.99,19.99
1164,630,2,XL,,1,99.99,99.99
1165,631,32,,,2,49.99,99.98
1166,631,8,XS,,2,39.99,79.98
1167,632,27,,,2,19.99,39.98
1168,632,15,,8,1,69.99,69.99
1169,633,7,XL,,1,29.99,29.99
1170,634,18,,10,1,129.99,129.99
1171,634,10,L,,1,29.99,29.99
1172,634,28,,,2,18.99,37.98
1173,634,19,,9,1,49.99,49.99
1174,635,7,M,,2,29.99,59.98
1175,636,10,XS,,1,29.99,29.99
1176,637,32,,,2,49.99,99.98
1177,638,22,,9,1,49.99,49.99
1178,639,7,S,,1,29.99,29.99
1179,639,15,,8,1,69.99,69.99
1180,639,24,,,2,12.99,25.98
1181,640,4,XS,,1,49.99,49.99
1182,641,9,XS,,2,59.99,119.98
1183,641,5,S,,1,99.99,99.99
1184,642,34,,,1,19.99,19.99
1185,643,5,M,,1,99.99,99.99
1186,644,31,,,2,69.99,139.98
1187,644,23,,5,1,64.99,64.99
1188,645,14,,8,1,49.99,49.99
1189,645,1,L,,1,59.99,59.99
1190,646,35,,,1,29.99,29.99
1191,646,2,L,,1,99.99,99.99
1192,647,6,L,,1,119.99,119.99
1193,647,26,,,2,15.99,31.98
1194,648,10,L,,1,29.99,29.99
1195,649,7,XS,,2,29.99,59.98
1196,649,21,,8,1,29.99,29.99
1197,649,23,,8,1,64.99,64.99
1198,650,30,,,1,24.99,24.99
1199,651,5,L,,2,99.99,199.98
1200,652,4,S,,1,49.99,49.99
1201,652,13,,11,1,69.99,69.99
1202,652,22,,9,1,49.99,49.99
1203,652,28,,,1,18.99,18.99
1204,653,30,,,1,24.99,24.99
1205,653,2,XS,,1,99.99,99.99
1206,654,7,XS,,1,29.99,29.99
1207,654,14,,7,1,49.99,49.99
1208,654,27,,,1,19.99,19.99
1209,655,31,,,2,69.99,139.98
1210,656,25,,,2,19.99,39.98
1211,656,29,,,2,24.99,49.98
1212,657,35,,,2,29.99,59.98
1213,658,16,,11,1,99.99,99.99
1214,658,29,,,1,24.99,24.99
1215,658,32,,,1,49.99,49.99
1216,658,29,,,2,24.99,49.98
1217,658,7,XS,,1,29.99,29.99
1218,659,26,,,1,15.99,15.99
1219,660,32,,,2,49.99,99.98
1220,661,30,,,2,24.99,49.98
1221,662,1,S,,2,59.99,119.98
1222,662,34,,,1,19.99,19.99
1223,663,16,,9,1,99.99,99.99
1224,663,35,,,2,29.99,59.98
1225,664,34,,,2,19.99,39.98
1226,664,7,M,,2,29.99,59.98
1227,665,14,,9,1,49.99,49.99
1228,666,35,,,1,29.99,29.99
1229,666,28,,,1,18.99,18.99
1230,666,30,,,2,24.99,49.98
1231,666,34,,,1,19.99,19.99
1232,667,24,,,1,12.99,12.99
1233,667,25,,,2,19.99,39.98
1234,668,8,L,,2,39.99,79.98
1235,668,14,,8,1,49.99,49.99
1236,669,17,,7,1,99.99,99.99
1237,670,24,,,1,12.99,12.99
1238,670,4,L,,2,49.99,99.98
1239,671,30,,,1,24.99,24.99
1240,672,35,,,1,29.99,29.99
1241,672,28,,,2,18.99,37.98
1242,672,19,,8,1,49.99,49.99
1243,673,22,,9,1,49.99,49.99
1244,674,14,,9,1,49.99,49.99
1245,675,17,,6,1,99.99,99.99
1246,675,7,S,,2,29.99,59.98
1247,675,16,,10,1,99.99,99.99
1248,676,24,,,1,12.99,12.99
1249,676,31,,,2,69.99,139.98
1250,676,15,,7,1,69.99,69.99
1251,676,14,,8,1,49.99,49.99
1252,676,28,,,2,18.99,37.98
1253,677,10,XL,,2,29.99,59.98
1254,678,24,,,1,12.99,12.99
1255,679,10,XL,,2,29.99,59.98
1256,680,29,,,1,24.99,24.99
1257,681,34,,,2,19.99,39.98
1258,681,25,,,2,19.99,39.98
1259,682,3,L,,2,129.99,259.98
1260,682,15,,5,1,69.99,69.99
1261,683,21,,8,1,29.99,29.99
1262,683,29,,,1,24.99,24.99
1263,683,8,XS,,1,39.99,39.99
1264,684,20,,11,1,19.99,19.99
1265,684,29,,,1,24.99,24.99
1266,685,26,,,1,15.99,15.99
1267,686,30,,,2,24.99,49.98
1268,686,1,S,,1,59.99,59.99
1269,686,14,,10,1,49.99,49.99
1270,686,34,,,1,19.99,19.99
1271,687,21,,9,1,29.99,29.99
1272,688,15,,9,1,69.99,69.99
1273,688,23,,8,1,64.99,64.99
1274,689,15,,9,1,69.99,69.99
1275,689,20,,9,1,19.99,19.99
1276,690,32,,,1,49.99,49.99
1277,691,16,,9,1,99.99,99.99
1278,691,6,L,,2,119.99,239.98
1279,691,33,,,1,24.99,24.99
1280,692,27,,,2,19.99,39.98
1281,693,24,,,1,12.99,12.99
1282,693,6,S,,1,119.99,119.99
1283,693,26,,,2,15.99,31.98
1284,694,17,,7,1,99.99,99.99
1285,695,23,,9,1,64.99,64.99
1286,695,31,,,2,69.99,139.98
1287,696,21,,9,1,29.99,29.99
1288,697,9,M,,1,59.99,59.99
1289,698,27,,,2,19.99,39.98
1290,699,25,,,1,19.99,19.99
1291,700,23,,6,1,64.99,64.99
1292,701,27,,,2,19.99,39.98
1293,701,21,,10,1,29.99,29.99
1294,701,33,,,2,24.99,49.98
1295,701,13,,9,1,69.99,69.99
1296,702,25,,,1,19.99,19.99
1297,703,24,,,1,12.99,12.99
1298,703,13,,7,1,69.99,69.99
1299,703,13,,7,1,69.99,69.99
1300,703,31,,,2,69.99,139.98
1301,703,4,XS,,2,49.99,99.98
1302,703,26,,,1,15.99,15.99
1303,704,11,M,,2,49.99,99.98
1304,704,2,M,,1,99.99,99.99
1305,704,1,XS,,1,59.99,59.99
1306,705,26,,,2,15.99,31.98
1307,706,7,XL,,1,29.99,29.99
1308,707,4,XS,,1,49.99,49.99
1309,708,27,,,1,19.99,19.99
1310,708,2,S,,1,99.99,99.99
1311,709,20,,10,1,19.99,19.99
1312,710,22,,6,1,49.99,49.99
1313,711,14,,8,1,49.99,49.99
1314,711,28,,,2,18.99,37.98
1315,711,21,,11,1,29.99,29.99
1316,712,27,,,1,19.99,19.99
1317,712,11,XL,,1,49.99,49.99
1318,713,28,,,2,18.99,37.98
1319,714,19,,10,1,49.99,49.99
1320,715,25,,,2,19.99,39.98
1321,716,16,,10,1,99.99,99.99
1322,716,21,,7,1,29.99,29.99
1323,717,26,,,2,15.99,31.98
1324,718,25,,,2,19.99,39.98
1325,719,26,,,1,15.99,15.99
1326,720,31,,,1,69.99,69.99
1327,720,12,L,,1,149.99,149.99
1328,721,27,,,1,19.99,19.99
1329,722,30,,,1,24.99,24.99
1330,722,28,,,2,18.99,37.98
1331,723,28,,,1,18.99,18.99
1332,724,2,XS,,1,99.99,99.99
1333,724,35,,,2,29.99,59.98
1334,725,28,,,1,18.99,18.99
1335,725,24,,,1,12.99,12.99
1336,725,20,,9,1,19.99,19.99
1337,725,2,XL,,1,99.99,99.99
1338,725,3,M,,1,129.99,129.99
1339,726,1,XL,,2,59.99,119.98
1340,727,6,L,,2,119.99,239.98
1341,728,17,,6,1,99.99,99.99
1342,729,10,L,,1,29.99,29.99
1343,729,8,M,,1,39.99,39.99
1344,729,24,,,2,12.99,25.98
1345,730,11,L,,2,49.99,99.98
1346,731,25,,,2,19.99,39.98
1347,731,34,,,1,19.99,19.99
1348,731,3,XL,,1,129.99,129.99
1349,731,29,,,2,24.99,49.98
1350,732,29,,,2,24.99,49.98
1351,733,30,,,2,24.99,49.98
1352,734,31,,,2,69.99,139.98
1353,735,8,L,,1,39.99,39.99
1354,735,29,,,1,24.99,24.99
1355,735,33,,,2,24.99,49.98
1356,736,32,,,2,49.99,99.98
1357,736,24,,,2,12.99,25.98
1358,736,3,M,,1,129.99,129.99
1359,737,25,,,2,19.99,39.98
1360,738,14,,10,1,49.99,49.99
1361,738,35,,,2,29.99,59.98
1362,738,31,,,1,69.99,69.99
1363,738,6,XL,,1,119.99,119.99
1364,739,1,M,,2,59.99,119.98
1365,740,21,,8,1,29.99,29.99
1366,741,11,XL,,1,49.99,49.99
1367,742,9,M,,1,59.99,59.99
1368,743,31,,,2,69.99,139.98
1369,743,4,S,,2,49.99,99.98
1370,743,9,M,,1,59.99,59.99
1371,743,4,L,,2,49.99,99.98
1372,744,3,S,,1,129.99,129.99
1373,744,17,,5,1,99.99,99.99
1374,744,26,,,2,15.99,31.98
1375,744,32,,,1,49.99,49.99
1376,745,19,,9,1,49.99,49.99
1377,745,22,,11,1,49.99,49.99
1378,746,20,,8,1,19.99,19.99
1379,746,2,S,,2,99.99,199.98
1380,747,10,M,,1,29.99,29.99
1381,747,25,,,1,19.99,19.99
1382,747,30,,,1,24.99,24.99
1383,748,2,S,,2,99.99,199.98
1384,749,12,L,,1,149.99,149.99
1385,750,34,,,2,19.99,39.98
1386,751,11,XL,,2,49.99,99.98
1387,752,24,,,1,12.99,12.99
1388,753,10,L,,2,29.99,59.98
1389,753,26,,,2,15.99,31.98
1390,753,9,XS,,1,59.99,59.99
1391,753,28,,,1,18.99,18.99
1392,753,34,,,1,19.99,19.99
1393,754,9,XL,,1,59.99,59.99
1394,755,25,,,2,19.99,39.98
1395,755,11,XS,,1,49.99,49.99
1396,756,27,,,2,19.99,39.98
1397,756,2,L,,1,99.99,99.99
1398,756,4,XS,,1,49.99,49.99
1399,757,7,S,,1,29.99,29.99
1400,758,28,,,2,18.99,37.98
1401,759,8,M,,2,39.99,79.98
1402,760,16,,6,1,99.99,99.99
1403,760,10,XS,,1,29.99,29.99
1404,761,31,,,2,69.99,139.98
1405,762,25,,,2,19.99,39.98
1406,763,30,,,2,24.99,49.98
1407,764,28,,,2,18.99,37.98
1408,765,26,,,1,15.99,15.99
1409,765,34,,,1,19.99,19.99
1410,765,23,,9,1,64.99,64.99
1411,765,22,,5,1,49.99,49.99
1412,765,2,XL,,1,99.99,99.99
1413,766,9,S,,1,59.99,59.99
1414,767,22,,10,1,49.99,49.99
1415,768,13,,11,1,69.99,69.99
1416,768,11,L,,1,49.99,49.99
1417,768,6,XL,,1,119.99,119.99
1418,769,20,,8,1,19.99,19.99
1419,769,12,XS,,1,149.99,149.99
1420,769,14,,10,1,49.99,49.99
1421,770,13,,8,1,69.99,69.99
1422,770,4,S,,2,49.99,99.98
1423,771,16,,6,1,99.99,99.99
1424,771,17,,11,1,99.99,99.99
1425,772,34,,,1,19.99,19.99
1426,772,21,,10,1,29.99,29.99
1427,773,4,XL,,1,49.99,49.99
1428,773,30,,,1,24.99,24.99
1429,773,22,,5,1,49.99,49.99
1430,774,6,L,,1,119.99,119.99
1431,774,18,,6,1,129.99,129.99
1432,775,9,XS,,1,59.99,59.99
1433,775,31,,,1,69.99,69.99
1434,775,7,S,,1,29.99,29.99
1435,775,24,,,2,12.99,25.98
1436,776,30,,,2,24.99,49.98
1437,777,19,,11,1,49.99,49.99
1438,778,20,,5,1,19.99,19.99
1439,778,22,,6,1,49.99,49.99
1440,778,24,,,1,12.99,12.99
1441,778,9,M,,1,59.99,59.99
1442,778,33,,,1,24.99,24.99
1443,779,5,XS,,1,99.99,99.99
1444,779,19,,11,1,49.99,49.99
1445,780,2,L,,2,99.99,199.98
1446,780,17,,9,1,99.99,99.99
1447,781,10,L,,2,29.99,59.98
1448,781,11,M,,1,49.99,49.99
1449,782,13,,9,1,69.99,69.99
1450,783,7,XL,,2,29.99,59.98
1451,783,8,XL,,1,39.99,39.99
1452,784,24,,,1,12.99,12.99
1453,785,9,XL,,2,59.99,119.98
1454,785,14,,10,1,49.99,49.99
1455,786,26,,,1,15.99,15.99
1456,787,7,S,,1,29.99,29.99
1457,788,30,,,2,24.99,49.98
1458,789,10,XS,,2,29.99,59.98
1459,789,19,,6,1,49.99,49.99
1460,790,31,,,2,69.99,139.98
1461,791,21,,10,1,29.99,29.99
1462,792,27,,,1,19.99,19.99
1463,793,35,,,1,29.99,29.99
